ASSETNUM;DESCRIPTION;ASSETTAG;LOCATION;SLXJDETECNICO;INSTALLDATE;STATUS;SITEID
4589120;TRANSFORMADOR EXCITACION U1 NQ EPM-GE-8017;;NQ_CNV_U1_GEN_AUX_EXCIT;4363;28/09/1992;OPERACION;0131_GE
4589149;MOTOBOMBA 2 REGULADOR U1 NQ EPM-GE-8046;2 REG;NQ_CNV_U1_TURB_AUX_REGVEL;4291;3/09/2000;OPERACION;0131_GE
4589179;MOTOBOMBA 1 PLANTA TRATAMIE NQ EPM-GE-8076;1 TRATAMIENTO;NQ_CNV_AUXMEC-C/M_CIRC_ATRU;4299;16/01/2001;OPERACION;0131_GE
4592633;CONTADOR FRONTERA 1 U1 R1 EPM-GE-20120;1;RG1_TRF_INSTRUM;116741;29/05/2001;OPERACION;0131_GE
4592694;TRANSFORMADOR 100KVA C/M S2 EPM-GE-10246;100 KVA;S2_CNV_AUXELEC-C/M;480552;21/02/2005;OPERACION;0131_GE
4592747;MOTOBOMBA 1 LUBRIC CG-CE U1 S1 EPM-GE-10023;1 CG-CE;S1_CNV_U1_GEN_AUX_ LUB-FORZ;285152;25/06/2007;OPERACION;0131_GE
4592763;CONTROL V/ADMISI NG13+VA1 U1S1 EPM-GE-10039;NG13+VA1;S1_CNV_U1_TURB;381153;12/01/2010;OPERACION;0131_GE
4592877;ROTOR GENERADOR U1 RF EPM-GE-9817;;RF_CNV_U1_GEN;285093;25/06/2007;OPERACION;0131_GE
4592944;CIMENTACION A1 JP EPM-GE-10302;A1;JP_CNV_OBRAS_FUNDACION;227072;8/01/2013;OPERACION;0131_GE
4592948;CIMENTACION A5 JP EPM-GE-10306;A5;JP_CNV_OBRAS_FUNDACION;227076;8/01/2013;OPERACION;0131_GE
4593028;TABLERO FUERZA A3 JP EPM-GE-10391;FUERZA;JP_CNV_AEROG3_GOND;226633;27/04/2004;OPERACION;0131_GE
4593032;ESTACION HIDRAULICA A3 JP EPM-GE-10395;;JP_CNV_AEROG3_GOND;226723;27/04/2004;OPERACION;0131_GE
4593043;MOTORREDUCTOR GIRO DER A3 JP EPM-GE-10407;GIRO DER;JP_CNV_AEROG3_GOND_MEC-ORIEN;226949;8/01/2013;OPERACION;0131_GE
4593133;INTERCAMBIADOR ACEI-AIRE A6 JP EPM-GE-10503;;JP_CNV_AEROG6_GOND_REFRI_ACEI;226862;8/01/2013;OPERACION;0131_GE
4593169;MOTOBOMBA REFRIGER AGUA A7 JP EPM-GE-10541;;JP_CNV_AEROG7_GOND_REFRI_AGU;226923;8/01/2013;OPERACION;0131_GE
4593472;CONTROL PROTECCIONES +TB3 JP EPM-GE-10860;0;JP_TRF_S/E-ENCAPS_BAH_PTO-BOLIV;227100;8/01/2013;OPERACION;0131_GE
4593492;MOTORREDUCTOR BOCATOM PJ-DL DL EPM-GE-8706;BOC PJ-DL;PJ1_ALM_BOCAT;3719;8/11/2000;OPERACION;0131_GE
4593612;TANQUE CARGA CAPTACION PJ2 EPM-GE-8835;;PJ2_CND_OBRAS;124050;21/08/1994;OPERACION;0131_GE
4593655;MOTOBOMBA 2 REGULADOR U1 PJ2 EPM-GE-8878;2 REG;PJ2_CNV_U1_TURB_AUX_REGVEL;4816;9/10/2000;OPERACION;0131_GE
4593901;CALEFACCION GENERADOR U3 PL EPM-GE-7221;;PL_CNV_U3_GEN_AUX;7114;;OPERACION;0131_GE
4594011;CONTROL AIRE ACONDICION C/M PL EPM-GE-7331;;PL_CNV_AUXMEC_C/M_AACON;6820;;OPERACION;0131_GE
4594078;ESTACION OPERACION S/E PL EPM-GE-7398;S/E;PL_CNV_CENTRO-CTRL_SCADA;380884;;OPERACION;0131_GE
4594112;EDIFICIO;ASCENSOR;PL_CNV_OBRAS;7339;;OPERACION;0131_GE
4594114;PATIO SUBESTACION PL EPM-GE-7464;;PL_TRF_OBRAS;7397;;OPERACION;0131_GE
4594222;MOTORREDUCTOR 2 DESCA CLARA GT EPM-GE-6075;2;GT_CNV_LA-CLARA_AUXMEC;6446;12/03/2002;OPERACION;0131_GE
4594432;SERVOMOTOR DEFLECTOR U4 GT EPM-GE-6285;DEFLECTOR U4 GT;GT_CNV_U4_TURB;5739;23/01/2002;OPERACION;0131_GE
4594754;CENTRO CONTROL CCM1 GT EPM-GE-6608;CCM1;GT_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU1;6464;28/06/2001;OPERACION;0131_GE
4594762;TUBERIA REFRIG GEN ETAPA 2 GT EPM-GE-6616;GEN ETAPA 2;GT_CNV_AUXMEC-C/M_REFRIG_BOMB-ACRU2;6165;16/01/2001;OPERACION;0131_GE
4594847;TUBERIA AGUA FRIA CHILLER1 GT EPM-GE-6666;CHILLER 1;GT_CNV_AUXMEC_C/M_AACON_AREFRIG;6166;10/03/2002;OPERACION;0131_GE
4594861;UMA 3 TRANSFORMADOR C/M GT EPM-GE-6679;3;GT_CNV_AUXMEC_C/M_AACON_AREFRIG;381847;27/01/2010;OPERACION;0131_GE
4594900;DISTRIBUCION GENERAL DG2 C/MGT EPM-GE-6711;DG2;GT_CNV_AUXELEC-C/M;5818;29/01/2002;OPERACION;0131_GE
4594941;RECINTO GENERADOR U8 GT EPM-GE-6753;U8;GT_CNV_OBRAS;6066;4/03/2002;OPERACION;0131_GE
4594956;CAVERNA DISIPADORA C/M GT EPM-GE-6767;;GT_CNV_OBRAS;6715;13/09/2000;OPERACION;0131_GE
4594984;FIBRA OPTICA GT EPM-GE-6793;;GT_CNV_CENTRO-CTRL_COMUNIC;6485;20/03/2002;OPERACION;0131_GE
4595123;CONTADOR FRONTERA 2 BCO4 GT EPM-GE-6933;2 BCO 4;GT_TRF_INSTRUM;116756;29/05/2001;OPERACION;0131_GE
4595136;TERMOMETRO H1 FASE R BCO 1 GT EPM-GE-6946;H1 FASE R BCO 1;GT_TRF_BCO1_TRAFOS;518649;15/05/2012;OPERACION;0131_GE
4598317;MOTOBOMBA PMP02 LLENA ACPM GSI MARCA SISTEMA TANQUES ACPM GE-4069;PMP02 TANQUES;SI_ALM_ACPM;130411;18/08/2000;OPERACION;0131_GE
4598407;VALVULA DRENAJE 9003 HP ANTES VALVULA 1 PARO VAPOR HP GE-4155;9003 HP DRENAJE;SI_CNV_U3_TURB-VAP_S-HP_DR-INY;122024;21/12/1998;OPERACION;0131_GE
4598462;VALVULA VACIO COND 9002 U3 SISTEMA REMOCION AIRE CONDENSA  GE-4211;VACIO COND;SI_CNV_U3_S-COND_CONDENS_VAC-90002;122128;21/12/1998;OPERACION;0131_GE
4598498;MOTOBOMBA 3 LAVADO MALLA U3 MARCA SISTEMA CAPTACION AGUA U3 GE-4247;MB3 MALLA;SI_CNV_U3_CIRC-ACOND_CAPT;122181;21/12/1998;OPERACION;0131_GE
4598514;VALVULA CHEQUE BOMBA 3 MARCA TIPO ORIFICIO GE-4263;3;SI_CNV_U3_CIRC-ACOND_BOMB-ACIRC;342347;28/12/2009;OPERACION;0131_GE
4598588;VALVULA PURGA ARR ABV1051 MARCA MORIN GE-4337;ABV1051 PURGA ARR;SI_CNV_U3_REC-HRSG1_IP_PURG;122332;21/12/1998;OPERACION;0131_GE
4598614;VALVULA DRENA CAB ABV1008 SI MARCA MORIN GE-4363;ABV1008 DRENA CAB;SI_CNV_U3_REC-HRSG1_LP_DREN;122385;21/12/1998;OPERACION;0131_GE
4598647;VALVULA PURG SUPE ABV2012 HPSI MARCA MORIN GE-4396;ABV2012 PURG SUPE;SI_CNV_U3_REC-HRSG2_HP_PURG;122451;21/12/1998;OPERACION;0131_GE
4598690;VALVULA DRENA CAB ABV2008 MARCA MORIN GE-4439;ABV2008 DRENA CAB;SI_CNV_U3_REC-HRSG2_LP_DREN;124333;21/12/1998;OPERACION;0131_GE
4598744;FILTRO 1 ARENAS VERDES MARCA SISTEMA FILTRACION TRATAM AGUA GE-4492;1_ARENAS VERDES;SI_CNV_AUXMEC_VAP_TTO_FILTRAC;124553;21/12/1998;OPERACION;0131_GE
4598810;TANQUE 1 DRENAJE CONDENSAD VSISISTEMA DRENAJE COMUN RECUPER GE-4561;1 DRENAJE CONDENSAD;SI_CNV_AUXMEC_VAP_DREN_HRSG1-2;124837;21/12/1998;OPERACION;0131_GE
4598858;CONTROLADOR CT3 SERV AUX GSI SISTEMA CONTROL DCS MARCA ABB GE-4608;CT3_SAUX;SI_CNV_CTRL_SCADA_CTRL-DISTRIB;129800;27/08/2000;OPERACION;0131_GE
4598859;CONTROLADOR CT2 GRUPO 2  SISTEMA CONTROL DCS MARCA ABB GE-4609;CT2_G2;SI_CNV_CTRL_SCADA_CTRL-DISTRIB;129801;27/08/2000;OPERACION;0131_GE
4598939;MOTOBOMBA 2 HIPO SODICO U1-2SI OCF PMP 81 GE-4687;2  U1-2;SI_CNV_AUXMEC_GAS_TTO_SANIT;129691;27/08/2000;OPERACION;0131_GE
4599044;FILTRO 1 ACPM UNIDAD 1 SIMARCA GENERAL GE-4790;1-ACPM;SI_CNV_U1_COMBUS-LIQ_ACPM;130498;21/08/2000;OPERACION;0131_GE
4599049;DIVISOR FLUJO UNIDAD 1 SISTEMA COMBUSTI LIQUIDO ACPM  GE-4795;;SI_CNV_U1_COMBUS-LIQ_ACPM;130525;21/08/2000;OPERACION;0131_GE
4599140;VALVULA PUR GAS PRIM PG1X U1SISISTEMA MODULO GAS COMBUSTIBLE GE-4890;PG1X;SI_CNV_U1_GAS-COMBUSTIBLE;355657;13/02/1997;OPERACION;0131_GE
4599286;VALVULA MOTOR WC40 BAHIA4 U2SI SISTEMA BAHIA UNIDAD 2  GE-5038;WC40;SI_CNV_U2_AGUA-ENFRI_BAHIA1;129989;18/08/2000;OPERACION;0131_GE
